Var1,mag_dB,phase
7671.5811767793,-31.4089739061112,88.4592709215351
7742.63682681127,-31.3288328856947,88.4449859931969
7814.35060784454,-31.248690731977,88.4305683511125
7886.72861561416,-31.1685474238974,88.4160167547252
7959.77700231499,-31.0884029400047,88.4013299516699
8033.50197712473,-31.0082572584497,88.3865066776549
8107.90980673169,-30.9281103569775,88.3715456563417
8183.00681586739,-30.8479622129206,88.3564455992246
8258.79938784427,-30.7678128031909,88.3412052055079
8335.2939650982,-30.687662104272,88.3258231619821
8412.49704973612,-30.6075100922113,88.3102981428989
8490.41520408875,-30.5273567426119,88.2946288098443
8569.05505126835,-30.4472020306244,88.2788138116104
8648.42327573173,-30.3670459309385,88.2628517840659
8728.52662384838,-30.2868884177748,88.246741350025
8809.37190447399,-30.2067294648755,88.2304811191142
8890.96598952916,-30.1265690454961,88.2140696876387
8973.31581458352,-30.0464071323963,88.197505638446
9056.42837944529,-29.9662436978307,88.1807875407889
9140.31074875623,-29.8860787135394,88.1639139501859
9224.97005259217,-29.805912150739,88.146883408281
9310.41348706908,-29.7257439801122,88.1296944427006
9396.64831495469,-29.6455741717987,88.11234556691
9483.68186628593,-29.5654026953845,88.094835280067
9571.52153899186,-29.4852295198922,88.0771620668747
9660.17479952265,-29.4050546137703,88.0593243974317
9749.64918348409,-29.3248779448827,88.0413207270808
9839.95229627823,-29.244699480498,88.0231494962561
9931.0918137498,-29.1645191872784,88.0048091303281
10023.0754828386,-29.0843370312687,87.9862980394463
10115.9111222383,-29.0041529778844,87.9676146183807
10209.6066230605,-28.9239669919011,87.9487572463609
10304.1699495059,-28.8437790374415,87.9297242869134
10399.6091395412,-28.7635890779643,87.9105140876963
10495.9323055823,-28.6833970762518,87.8911249803327
10593.1476351837,-28.6032029943968,87.8715552802415
10691.2633917348,-28.5230067937907,87.8518032864663
10790.2879151618,-28.4428084351105,87.8318672815019
10890.2296226373,-28.3626078783048,87.8117455311185
10991.097009295,-28.2824050825818,87.7914362841844
11092.8986489522,-28.2022000063942,87.7709377724851
11195.6431948388,-28.1219926074264,87.7502482105414
11299.3393803322,-28.0417828425801,87.7293657954242
11403.9960197003,-27.9615706679594,87.7082887065675
11509.6220088503,-27.8813560388569,87.6870151055781
11616.226326085,-27.8011389097382,87.665543136044
11723.818032866,-27.7209192342271,87.6438709233394
11832.4062745838,-27.6406969650898,87.621996574427
11942.0002813353,-27.5604720542194,87.5999181776583
12052.6093687084,-27.4802444526199,87.5776338025709
12164.2429385737,-27.4000141103897,87.5551414996829
12276.9104798836,-27.3197809767051,87.5324393002848
12390.6215694792,-27.2395449998034,87.5095252162285
12505.3858729039,-27.1593061269654,87.4863972397129
12621.2131452255,-27.0790643044985,87.463053343068
12738.1132318648,-26.9988194777181,87.4394914785338
12856.096069433,-26.91857159093,87.4157095780384
12975.1716865759,-26.8383205874118,87.3917055529714
13095.3502048267,-26.7580664093937,87.3674772939552
13216.641839466,-26.6778089980399,87.3430226706118
13339.0569003906,-26.5975482934286,87.3183395313281
13462.6057929891,-26.5172842345324,87.2934257030162
13587.2990190271,-26.4370167591983,87.2682789908709
13713.1471775395,-26.3567458041263,87.2428971781245
13840.1609657313,-26.2764713048495,87.2172780257963
13968.3511798874,-26.1961931957122,87.1914192724406
14097.7287162897,-26.115911409848,87.165318633889
14228.3045721435,-26.0356258791583,87.1389738029905
14360.0898465126,-25.9553365342895,87.112382449347
14493.0957412622,-25.8750433046099,87.0855422190449
14627.3335620113,-25.7947461181867,87.0584507343832
14762.8147190939,-25.7144449017624,87.0311055935969
14899.5507285285,-25.6341395807303,87.0035043705767
15037.5532129974,-25.5538300791102,86.9756446145844
