Var1,mag_dB,phase
25906.7785868801,-41.4550959714435,174.769984570587
26146.7321180109,-41.2942459917582,174.720985862117
26388.9081445751,-41.1333832830465,174.671517632654
26633.3272517498,-40.9725076125736,174.62157509088
26880.0102153761,-40.8116187434338,174.571153388566
27128.9780037246,-40.6507164344791,174.520247619688
27380.2517792786,-40.4898004402467,174.46885281952
27633.8529005317,-40.3288705108855,174.416963963721
27889.8029238044,-40.1679263920816,174.364575967386
28148.1236050758,-40.0069678249823,174.311683684088
28408.8369018331,-39.8459945461196,174.258281904896
28671.9649749377,-39.6850062873319,174.204365357373
28937.5301905095,-39.524002775685,174.149928704553
29205.5551218275,-39.3629837333919,174.094966543892
29476.0625512486,-39.2019488777314,174.039473406201
29749.0754721444,-39.0408979209655,173.983443754556
30024.6170908555,-38.8798305702556,173.926871983178
30302.7108286639,-38.7187465275777,173.869752416297
30583.3803237843,-38.5576454896363,173.812079306984
30866.6494333727,-38.3965271477771,173.753846835961
31152.5422355549,-38.2353911878987,173.695049110382
31441.0830314726,-38.0742372903628,173.635680162593
31732.2963473497,-37.9130651299034,173.575733948851
32026.2069365765,-37.7518743755349,173.515204348033
32322.8397818138,-37.5906646904589,173.454085160299
32622.2200971167,-37.4294357319694,173.39237010573
32924.3733300777,-37.2681871513578,173.330052822944
33229.3251639897,-37.1069185938156,173.267126867665
33537.1015200293,-36.9456296983366,173.20358571127
33847.7285594598,-36.7843200976176,173.139422739303
34161.2326858553,-36.6229894179582,173.074631249943
34477.6405473446,-36.4616372791592,173.009204452452
34796.9790388769,-36.3002632944197,172.943135465577
35119.2753045073,-36.1388670702331,172.876417315917
35444.5567397044,-35.9774482062825,172.809042936252
35772.8509936788,-35.8160062953342,172.74100516383
36104.1859717334,-35.6545409231304,172.672296738622
36438.5898376354,-35.4930516682807,172.602910301525
36776.0910160103,-35.3315381021526,172.532838392526
37116.7181947577,-35.1699997887611,172.462073448828
37460.50032749,-35.0084362846565,172.390607802921
37807.4666359935,-34.8468471388123,172.318433680613
38157.6466127125,-34.685231892511,172.245543199015
38511.0700232557,-34.5235900792296,172.17192836447
38867.7669089267,-34.361921224524,172.097581070439
39227.7675892772,-34.2002248459122,172.022493095331
39591.1026646846,-34.038500452757,171.946656100281
39957.8030189527,-33.8767475461478,171.870061626874
40327.8998219371,-33.7149656187813,171.792701094813
40701.4245321944,-33.5531541548418,171.714565799529
41078.4088996565,-33.3913126298804,171.63564690973
41458.8849683291,-33.2294405106943,171.555935464892
41842.8850790158,-33.0675372552044,171.475422372686
42230.4418720667,-32.9056023123337,171.394098406341
42621.5882901532,-32.7436351218836,171.311954201939
43016.357581068,-32.5816351144117,171.228980255642
43414.7833005509,-32.4196017111076,171.145166920854
43816.8993151419,-32.2575343236696,171.060504405304
44222.739805059,-32.0954323541808,170.97498276806
44632.339267104,-31.9332951949849,170.88859191646
45045.7325175946,-31.7711222285627,170.801321602977
45462.954695324,-31.6089128274081,170.713161421989
45884.0412645476,-31.4466663539051,170.624100806476
46309.0280179974,-31.2843821602044,170.534129024629
46737.9510799246,-31.1220595881006,170.443235176367
47170.8469091702,-30.9596979689112,170.351408189775
47607.7523022637,-30.7972966233548,170.258636817431
48048.7043965513,-30.634854861431,170.164909632659
48493.7406733523,-30.4723719823019,170.070215025665
48942.8989611453,-30.3098472741739,169.974541199583
49396.2174387833,-30.1472800141815,169.877876166416
49853.7346387389,-29.984669468273,169.780207742863
50315.4894503806,-29.8220148910974,169.681523546042
50781.5211232767,-29.6593155258941,169.581810989101
51251.8692705333,-29.4965706043844,169.481057276707
51726.5738721602,-29.3337793466656,169.379249400418
52205.6752784698,-29.1709409611088,169.276374133934
52689.2142135068,-29.0080546442579,169.172418028212
53177.2317785097,-28.8451195807344,169.067367406465
53669.7694554048,-28.6821349431436,168.961208359011
54166.8691103316,-28.5190998919868,168.853926737993
54668.5729972018,-28.3560135755762,168.745508151956
55174.9237612913,-28.1928751299556,168.635937960272
55685.9644428641,-28.0296836788262,168.52520126742
56201.7384808319,-27.8664383334767,168.413282917109
56722.2897164455,-27.7031381927213,168.300167486238
57247.6623970218,-27.5397823428422,168.185839278695
57777.9011797051,-27.3763698575402,168.070282318988
58313.0511352622,-27.2128997978921,167.9534803457
58853.1577519145,-27.0493712123163,167.835416804759
59398.2669392036,-26.8857831365466,167.716074842538
59948.4250318941,-26.7221345936154,167.59543729875
60503.6787939122,-26.558424593846,167.473486699156
61064.0754223204,-26.3946521348562,167.350205248072
61629.6625513294,-26.2308162015716,167.225574820668
62200.4882563472,-26.0669157662522,167.09957695505
62776.601058065,-25.9029497885301,166.972192844132
63358.0499265825,-25.7389172154617,166.843403327275
63944.8842855694,-25.5748169815935,166.7131888817
64537.154016467,-25.4106480090432,166.581529613658
65134.9094627281,-25.2464092075969,166.448405249359
65738.2014340959,-25.0820994748234,166.313795125644
66347.0812109235,-24.9177176962064,166.177678180406
66961.6005485322,-24.7532627452968,166.040032942735
67581.8116816111,-24.5887334838845,165.900837522794
68207.7673286569,-24.4241287621925,165.760069601412
68839.520696455,-24.2594474190939,165.617706419388
69477.1254846024,-24.0946882823531,165.473724766497
70120.6358900718,-23.9298501688937,165.328100970186
70770.1066118189,-23.7649318850926,165.180810883962
71425.5928554313,-23.5999322271043,165.03182987545
72087.1503378214,-23.4348499812152,164.881132814122
72754.8352919623,-23.2696839242309,164.728694058687
73428.7044716676,-23.1044328238982,164.574487444123
74108.8151564157,-22.9390954393625,164.418486268355
74795.2251562183,-22.7736705216654,164.260663278565
75487.9928165343,-22.6081568142816,164.100990657114
76187.17702323,-22.4425530537003,163.939440007086
76892.8372075831,-22.2768579700512,163.775982337418
77605.0333513357,-22.1110702877793,163.61058804764
78323.825991792,-21.9451887263709,163.443226912173
79049.2762269642,-21.7792120011326,163.273868064213
79781.4457207663,-21.6131388240284,163.102479979167
80520.3967082547,-21.4469679045762,162.929030457636
81266.1920009195,-21.2806979508079,162.753486607937
82018.8949920221,-21.1143276702969,162.575814828151
82778.5696619847,-20.9478557712564,162.395980787689
83545.2805838287,-20.7812809637119,162.213949408355
84319.0929286625,-20.6146019607537,162.029684844909
85100.0724712225,-20.4478174798716,161.843150465113
85888.2855954626,-20.2809262443786,161.654308829241
86683.7993001977,-20.113926984927,161.463121669061
87486.6812047991,-19.9468184411214,161.269549866256
88296.9995549408,-19.7795993632373,161.073553430295
89114.823228402,-19.6122685140462,160.875091475727
89940.2217409205,-19.4448246707573,160.6741221989
90773.2652521022,-19.2772666270795,160.470602854088
91614.0245713852,-19.1095931954118,160.264489729019
92462.5711640573,-18.9418032091679,160.055738119803
93318.9771573324,-18.773895525243,159.844302305236
94183.3153464796,-18.6058690266305,159.630135520493
95055.6592010119,-18.4377226251965,159.413189930185
95936.0828709315,-18.2694552646198,159.193416600788
96824.6611930311,-18.1010659235083,158.970765472435
97721.4696972572,-17.9325536186987,158.745185330067
98626.5846131283,-17.7639174087518,158.516623773942
99540.0828762152,-17.5951563976512,158.285027189499
100462.042134681,-17.4262697387184,158.050340716593
101392.540755881,-17.257256638755,157.812508218079
102331.657833024,-17.0881163624228,157.571472247771
103279.473191895,-16.9188482368766,157.327174017781
104236.06739764,-16.74945165666,157.07955336524
105201.521761616,-16.579926088881,156.828548718415
106175.9183483,-16.4102710786795,156.574097062254
107159.339982267,-16.2404862550021,156.316133903358
108151.870255229,-16.0705713367019,156.054593234413
109153.593533139,-15.900526138977,155.789407498117
110164.594963366,-15.7303505801671,155.520507550617
111184.960481927,-15.560044688925,155.247822624513
112214.776820798,-15.3896086117828,154.971280291456
113254.131515281,-15.2190426211311,154.690806424401
114303.112911448,-15.0483471236335,154.406325159558
115361.810173648,-14.8775226690953,154.117758858119
116430.313292088,-14.7065699598109,153.825028067818
117508.713090481,-14.5354898604112,153.528051484413
118597.101233767,-14.3642834082356,153.226745913169
119695.570235904,-14.1929518242537,152.921026230451
120804.213467733,-14.0214965245606,152.610805345526
121923.125164911,-13.8499191324749,152.295994162704
123052.400435926,-13.6782214912637,151.976501543948
124192.135270178,-13.5064056775262,151.652234272097
125342.42654614,-13.3344740152605,151.323097014874
126503.37203959,-13.1624290906476,150.988992289848
127675.070431926,-12.9902737675794,150.649820430558
128857.621318552,-12.8180112039642,150.305479553997
130051.125217341,-12.6456448688393,149.955865529712
131255.683577184,-12.4731785603235,149.600871950764
132471.398786612,-12.3006164244418,149.240390106823
133698.374182495,-12.1279629748546,148.874308959719
134936.714058831,-11.9552231135227,148.502515121773
136186.523675608,-11.7824021523419,148.124892837257
137447.909267754,-11.6095058357789,147.741323967394
138720.978054162,-11.4365403645375,147.351687979301
140005.83824681,-11.2635124202885,146.955861939343
141302.599059953,-11.0904291914893,146.553720511384
142611.370719413,-10.917298400323,146.14513596047
143932.264471941,-10.7441283307802,145.729978162509
145265.392594678,-10.5709278579078,145.308114620566
146610.868404698,-10.3977064782435,144.879410488426
147968.80626864,-10.2244743414526,144.443728602132
149339.321612425,-10.0512422831791,144.000929520243
150722.530931076,-9.87802185911691,143.550871573621
152118.55179861,-9.70482538030438,143.093410925594
153527.502878042,-9.53166594963376,142.628401643402
154949.503931463,-9.35855749956509,142.155695781884
156384.675830225,-9.18551483102132,141.675143480419
157833.140565212,-9.01255365343347,141.186593074199
159295.021257212,-8.83969062589361,140.689891220939
160770.442167382,-8.66694339936064,140.184883044217
162259.528707809,-8.49433065985075,139.67141229467
163762.407452169,-8.32187217252886,139.149321530319
165279.20614649,-8.1495888266004,138.61845231736
166810.053720006,-7.9775026808849,138.07864545278
168355.08029612,-7.80563700993186,137.529741210206
169914.417203463,-7.63401635051812,136.971579610437
171488.196987054,-7.46266654834115,136.404000718087
173076.553419573,-7.2916148046969,135.826844965835
174679.621512725,-7.12088972290346,135.239953507734
176297.53752872,-6.95052135420098,134.643168603034
177930.438991858,-6.78054124282754,134.036334031934
179578.46470021,-6.61098246993583,133.419295544637
181241.754737424,-6.44187969598078,132.791901345003
182920.450484629,-6.27326920117119,132.154002609982
184614.694632455,-6.10518892353963,131.505454045924
186324.631193156,-5.93767849414618,130.84611448266
188050.405512858,-5.77077926889094,130.175847506093
